League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Chinese Cup,2024-08-22,08:35:00,Shanghai Port FC,Tianjin Jinmen Tiger FC,1.14,1.19,16.5,24.0,9.2,13.5,2.48,1000.0,1.01,1.68,1.75,1.94,2.06,2.32,40.0,980.0,40.0,980.0,40.0,1000.0,40.0,1000.0,6.0,980.0,6.6,980.0,40.0,980.0,40.0,1000.0,9.8,14.5,11.5,980.0,30.0,980.0,40.0,1000.0,9.0,12.5,10.0,15.0,23.0,34.0,40.0,1000.0,1.86,2.4,1.58,1000.0,1.59,1000.0,33499231,51006167.0,50443178.0,58805.0,1.231872989,1.231873034,1.231873073,1.231872998,1.1,7.6,1.15,1.22,2.48,1000.0,1.01,1.02,2.48,1000.0,1.01,1.68,1.04,1.06,6.4,8.2,1.08,1.12,1.231872990,1.231872992,1.231872993,1.231873037
Chinese Cup,2024-08-22,08:35:00,Shanghai Shenhua,Beijing Guoan,1.49,1.64,6.0,8.2,4.1,5.8,2.14,2.5,1.66,1.88,1.84,2.04,1.96,2.2,1.49,980.0,21.0,980.0,40.0,1000.0,40.0,1000.0,1.83,980.0,1.67,980.0,19.5,980.0,40.0,1000.0,1.84,10.5,8.4,980.0,19.0,980.0,40.0,1000.0,11.5,16.0,12.5,17.5,25.0,38.0,40.0,1000.0,1.67,8.0,1.26,1000.0,1.26,1000.0,33499228,1550828.0,2955487.0,58805.0,1.231873169,1.231873214,1.231873253,1.231873178,2.62,3.95,1.33,1.46,4.1,1000.0,1.01,1.32,4.1,1000.0,1.23,1.32,1.14,1.2,2.56,3.15,1.23,1.31,1.231873170,1.231873172,1.231873173,1.231873217
Polish I Liga,2024-08-22,12:30:00,Miedz Legnica,Znicz Pruszkow,1.73,1.9,4.6,5.8,3.7,4.4,1.96,2.22,1.82,2.04,1.8,1.98,2.02,2.26,13.0,980.0,5.0,980.0,29.0,42.0,40.0,130.0,8.0,980.0,7.8,980.0,5.1,980.0,40.0,70.0,9.2,12.0,8.6,980.0,16.0,980.0,40.0,75.0,15.5,21.0,15.0,21.0,27.0,40.0,40.0,1000.0,4.3,12.0,6.0,75.0,6.6,1000.0,33507955,4935893.0,3199858.0,58805.0,1.232007389,1.232007434,1.232007473,1.232007398,2.44,3.9,1.37,1.52,13.0,36.0,1.05,1.09,3.7,4.7,1.27,1.37,1.22,1.28,2.1,2.38,1.29,1.38,1.232007390,1.232007392,1.232007393,1.232007437
Saudi Professional League,2024-08-22,13:10:00,Al-Taawoun Buraidah,Al-Feiha,1.43,1.49,7.4,10.5,4.9,5.7,2.3,2.52,1.65,1.77,1.9,2.06,1.95,2.12,15.5,26.0,3.9,980.0,40.0,980.0,40.0,980.0,8.4,12.0,9.6,14.5,23.0,980.0,40.0,980.0,8.0,11.0,8.2,12.5,18.5,32.0,40.0,980.0,11.0,15.5,11.5,17.5,23.0,980.0,40.0,980.0,2.78,7.4,4.2,980.0,4.3,1000.0,33498395,12157288.0,13886091.0,58805.0,1.231856770,1.231856754,1.231856769,1.231856779,1.1,1000.0,1.01,20.0,2.3,1000.0,1.01,1.5,2.3,1000.0,1.01,1.77,1.1,1.16,3.0,3.4,1.24,1.26,1.231856772,1.231856774,1.231856775,1.231856757
Polish I Liga,2024-08-22,14:00:00,Arka Gdynia,Ruch Chorzow,1.81,2.38,3.0,1000.0,2.8,950.0,1.87,2.22,1.83,2.14,1.12,1000.0,1.12,1000.0,1.49,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.01,980.0,1.01,1000.0,1.03,1000.0,1.03,980.0,1.01,980.0,1.01,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33507957,1209553.0,2160683.0,58805.0,1.232007209,1.232007254,1.232007293,1.232007218,3.1,3.85,1.35,1.47,13.0,36.0,1.05,1.09,1.87,36.0,1.05,2.14,1.27,1.48,1.73,2.24,1.3,1.43,1.232007210,1.232007212,1.232007213,1.232007257
Icelandic Women's Matches,2024-08-22,15:00:00,Selfoss (W),IBV (W),2.98,110.0,1.93,2.14,1.03,950.0,1.25,1000.0,1.01,5.6,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33513190,5586156.0,45884986.0,58805.0,1.232076847,1.232076892,1.232076931,1.232076856,1.01,1000.0,1.01,1000.0,21.0,1000.0,1.01,1.05,1.25,1000.0,1.01,5.6,1.88,2.08,1.4,1.51,1.17,1.25,1.232076848,1.232076850,1.232076851,1.232076895
Icelandic Women's Matches,2024-08-22,15:00:00,IR Reykjavik (W),HK Vikingur (W),1.04,110.0,1.76,1.83,1.03,950.0,1.25,1000.0,1.01,5.6,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33513157,5482771.0,5330937.0,58805.0,1.232077027,1.232077072,1.232077111,1.232077036,1.01,1000.0,1.01,1000.0,28.0,1000.0,1.01,1.04,1.25,1000.0,1.01,5.6,2.2,2.32,1.28,1.33,1.23,1.27,1.232077028,1.232077030,1.232077031,1.232077075
Icelandic Women's Matches,2024-08-22,15:00:00,IA Akranes (W),Afturelding M (W),2.26,2.36,2.96,3.15,1.04,950.0,1.25,1000.0,1.01,5.6,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33513188,5499145.0,45157009.0,58805.0,1.232076937,1.232076982,1.232077021,1.232076946,1.01,1000.0,1.01,1000.0,26.0,1000.0,1.01,1.04,1.25,1000.0,1.01,5.6,1.46,1.52,1.73,1.8,1.28,1.32,1.232076938,1.232076940,1.232076941,1.232076985
Saudi Professional League,2024-08-22,15:00:00,Al-Wahda (KSA),Al Riyadh SC,1.96,2.08,4.0,4.7,3.4,3.9,1.89,2.1,1.92,2.14,1.78,2.02,1.99,2.3,12.0,16.0,15.0,18.5,26.0,38.0,40.0,980.0,8.0,12.0,7.2,8.8,6.0,21.0,40.0,980.0,10.0,15.0,9.0,13.5,16.0,23.0,40.0,980.0,18.5,28.0,18.0,27.0,29.0,48.0,40.0,980.0,3.65,17.5,4.3,980.0,4.5,1000.0,33498394,6617059.0,5327845.0,58805.0,1.231856890,1.231856874,1.231856889,1.231856899,1.1,1000.0,1.01,20.0,3.4,1000.0,1.01,1.42,3.4,4.1,1.33,1.42,1.28,1.33,1.93,2.06,1.34,1.38,1.231856892,1.231856894,1.231856895,1.231856877
Saudi Professional League,2024-08-22,15:00:00,Al Nassr,Al-Raed (KSA),1.18,1.23,16.5,23.0,7.8,10.5,3.35,4.1,1.32,1.42,1.91,2.2,1.83,2.1,36.0,980.0,40.0,980.0,40.0,1000.0,40.0,1000.0,12.5,980.0,17.0,980.0,40.0,980.0,40.0,1000.0,8.2,11.0,11.0,15.0,26.0,980.0,40.0,980.0,8.4,10.5,11.0,14.0,24.0,980.0,40.0,980.0,2.18,3.05,7.6,1000.0,7.6,1000.0,33498393,6359075.0,6818039.0,58805.0,1.231857010,1.231856994,1.231857009,1.231857019,1.1,1000.0,1.01,20.0,3.35,1000.0,1.01,1.42,3.35,1000.0,1.01,1.42,1.04,1.07,5.4,7.0,1.1,1.15,1.231857012,1.231857014,1.231857015,1.231856997
