Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
n3yBSwh1,12/02/2024,13:00,UNITED ARAB EMIRATES - UAE LEAGUE,Ajman,Bani Yas,ROUND 13,2.35,3.55,2.67,1.31,3.15,1.03,9.0,1.18,4.25,1.57,2.27,2.32,1.53,3.85,1.22,1.47,2.5,2.27,1.6,,,9.0,12.0,16.5,32.0,11.5,7.3,10.0,19.5,14.5,9.25,11.25,22.0,26.0,16.5,20.0,37.0,200.0
nmTPY5Ih,12/02/2024,14:00,TURKEY - SUPER LIG,Samsunspor,Antalyaspor,ROUND 25,2.38,3.3,3.1,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.3,1.6,1.4,2.85,9.0,9.0,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,301.0
A3aHfpTf,12/02/2024,14:00,TURKEY - 1. LIG,Eyupspor,Genclerbirligi,ROUND 22,1.4,4.5,8.0,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.91,1.8,1.4,2.85,1.11,6.6,12.0,19.0,41.0,81.0,7.5,8.5,23.0,51.0,6.5,8.5,19.0,51.0,9.0,12.0,26.0,51.0,301.0
QwSTXPXb,12/02/2024,14:00,TURKEY - SUPER LIG,Kayserispor,Besiktas,ROUND 25,3.6,3.75,1.95,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,3.45,1.3,1.85,2.0,13.0,9.0,10.0,17.0,13.0,7.0,8.5,15.0,19.0,12.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
MXVbFMpE,12/02/2024,14:30,FRANCE - NATIONAL,Niort,Nancy,ROUND 20,2.18,3.05,3.4,1.52,2.45,1.09,6.3,1.38,2.8,2.15,1.65,3.65,1.24,6.3,1.08,1.85,1.85,2.15,1.65,,,6.3,9.0,17.5,50.0,6.7,5.9,11.75,32.0,10.0,8.75,14.5,40.0,21.0,19.0,32.0,75.0,700.0
E1JMmu5o,12/02/2024,15:00,ISRAEL - LIGAT HA'AL,Hapoel Haifa,Hapoel Jerusalem,ROUND 21,2.15,3.0,3.5,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,2.1,1.7,1.3,3.45,7.0,9.0,17.0,41.0,6.5,6.0,13.0,34.0,9.5,9.5,17.0,41.0,21.0,21.0,34.0,51.0,900.0
jsFtp2ap,12/02/2024,15:00,ROMANIA - LIGA 1,Farul Constanta,Din. Bucuresti,ROUND 25,1.55,4.2,5.0,1.36,3.0,1.04,13.0,1.25,3.75,1.75,2.05,3.0,1.36,5.5,1.14,1.83,1.83,1.55,2.38,1.18,4.8,12.0,13.0,26.0,51.0,7.0,8.0,17.0,41.0,7.5,8.5,19.0,41.0,11.0,13.0,26.0,51.0,301.0
Q5Qlv10D,12/02/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Santa Clara,Feirense,ROUND 21,1.5,4.0,6.5,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,4.0,1.22,9.0,1.07,2.38,1.53,1.5,2.5,1.13,5.9,8.0,12.0,34.0,81.0,5.0,8.0,21.0,51.0,6.0,9.0,26.0,67.0,10.0,15.0,41.0,101.0,201.0
vZoaU33P,12/02/2024,15:00,POLAND - EKSTRAKLASA,Korona Kielce,LKS Lodz,ROUND 20,1.75,3.4,5.0,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,1.91,1.91,1.75,2.05,1.19,4.5,9.5,13.0,23.0,51.0,7.0,6.5,15.0,41.0,8.0,8.5,15.0,41.0,13.0,15.0,29.0,51.0,301.0
O4vhhjqI,12/02/2024,15:30,FRANCE - NATIONAL,Orleans,Rouen,ROUND 20,2.37,3.05,3.0,1.52,2.42,1.09,6.2,1.4,2.75,2.2,1.62,3.75,1.23,6.5,1.08,1.87,1.85,2.32,1.57,,,6.2,7.9,14.5,37.0,7.1,5.9,11.0,29.0,11.0,9.25,15.0,40.0,25.0,21.0,32.0,80.0,700.0
WlfU5RyA,12/02/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Maastricht,ROUND 25,2.0,4.2,3.2,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,2.0,1.73,3.4,1.3,1.4,2.75,2.05,1.8,1.38,3.0,23.0,17.0,21.0,34.0,13.0,8.5,12.0,21.0,13.0,9.5,11.0,21.0,21.0,13.0,17.0,29.0,81.0
EDqZ4oiG,12/02/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,Jong AZ,ROUND 25,2.6,3.5,2.63,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.43,1.53,1.48,2.6,13.0,11.0,15.0,26.0,10.0,6.5,10.0,19.0,13.0,10.0,12.0,26.0,26.0,19.0,26.0,41.0,151.0
CduPGR0Q,12/02/2024,16:30,SPAIN - LALIGA2,Valladolid,Albacete,ROUND 26,1.85,3.4,4.33,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.1,1.67,1.9,1.95,1.24,3.9,7.5,9.5,21.0,51.0,6.0,6.5,15.0,41.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,351.0
r1NTwbTc,12/02/2024,16:30,ITALY - SERIE C,Crotone,Benevento,GROUP C ,2.67,3.1,2.6,1.52,2.42,1.09,6.2,1.4,2.7,2.22,1.62,3.8,1.22,6.7,1.07,1.9,1.8,2.4,1.53,,,6.2,7.2,12.0,28.0,7.4,6.0,10.0,24.0,12.5,10.25,15.5,37.0,30.0,25.0,37.0,90.0,800.0
QD4ToVqg,12/02/2024,16:30,PERU - LIGA 1,Grau,Union Comercio,APERTURA ,1.65,3.6,4.75,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.83,1.83,1.7,2.1,1.2,4.4,11.0,13.0,26.0,51.0,7.0,7.0,17.0,41.0,8.0,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
CEvjVZeU,12/02/2024,16:45,FRANCE - LIGUE 2,St Etienne,Troyes,ROUND 24,1.8,3.6,4.2,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.8,1.91,1.83,2.03,1.23,4.0,11.0,12.0,21.0,41.0,7.0,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
Gx4eWcu4,12/02/2024,16:45,ITALY - SERIE A,Juventus,Udinese,ROUND 24,1.44,4.5,8.5,1.4,2.75,1.06,10.0,1.36,3.2,2.08,1.73,3.75,1.29,7.0,1.1,2.25,1.57,1.43,2.75,1.11,6.8,9.0,15.0,41.0,101.0,6.0,8.5,23.0,67.0,6.0,9.0,23.0,67.0,9.0,13.0,34.0,81.0,501.0
Y7ugtK0j,12/02/2024,17:00,VENEZUELA - LIGA FUTVE,Universidad Central,Metropolitanos,APERTURA ,2.75,3.05,2.52,1.5,2.27,1.05,7.1,1.39,2.55,2.15,1.55,3.6,1.2,7.9,1.04,1.85,1.75,,,,,7.6,7.1,11.75,28.0,7.4,5.9,9.75,23.0,13.0,10.5,15.5,37.0,32.0,26.0,40.0,90.0,800.0
jX9nPKLI,12/02/2024,17:00,SPAIN - LALIGA,Almeria,Ath Bilbao,ROUND 24,4.33,4.0,1.73,1.36,3.0,1.04,13.0,1.25,4.0,1.85,2.05,3.2,1.36,5.5,1.14,1.8,1.95,4.0,1.23,2.08,1.73,12.0,7.5,8.5,13.0,12.0,7.5,8.5,13.0,23.0,13.0,17.0,23.0,51.0,34.0,41.0,51.0,251.0
I9G5IYMN,12/02/2024,17:00,ENGLAND - PREMIER LEAGUE,Crystal Palace,Chelsea,ROUND 24,4.5,4.0,1.75,1.36,3.0,1.05,11.0,1.25,4.0,1.86,2.04,3.2,1.36,5.5,1.14,1.75,2.0,4.1,1.23,2.1,1.7,12.0,8.5,9.5,15.0,15.0,8.0,9.0,15.0,26.0,15.0,17.0,26.0,51.0,41.0,41.0,51.0,301.0
jHg4nb01,12/02/2024,17:15,PORTUGAL - LIGA PORTUGAL,Arouca,FC Porto,ROUND 21,7.0,4.0,1.5,1.33,3.25,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.91,1.91,6.4,1.12,2.6,1.48,11.0,7.0,7.0,10.0,17.0,7.5,8.5,12.0,34.0,21.0,17.0,26.0,81.0,51.0,51.0,51.0,301.0
pKd6gJYe,12/02/2024,19:00,JAMAICA - PREMIER LEAGUE,Vere United,Waterhouse,ROUND 18,3.85,3.35,1.87,1.45,2.37,1.04,8.4,1.36,2.67,2.05,1.62,3.4,1.23,7.7,1.05,1.9,1.72,,,1.87,1.83,8.75,6.1,8.0,15.5,9.75,6.5,8.75,16.5,20.0,13.5,17.0,32.0,60.0,40.0,50.0,100.0,900.0
MokQvJ3b,12/02/2024,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Instituto,Talleres Cordoba,ROUND 4,3.6,3.0,2.25,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.38,1.53,3.45,1.3,1.63,2.25,5.5,5.5,9.0,21.0,7.5,6.0,10.0,23.0,15.0,15.0,21.0,41.0,41.0,41.0,51.0,81.0,1250.0
Qstks0op,12/02/2024,20:00,VENEZUELA - LIGA FUTVE,Estudiantes Merida,Angostura,APERTURA ,1.72,3.6,4.25,1.4,2.5,1.03,8.1,1.31,2.87,1.91,1.7,3.1,1.27,6.5,1.06,1.87,1.75,1.82,1.88,,,9.5,11.0,23.0,70.0,6.4,7.0,14.5,45.0,7.6,8.5,17.5,50.0,13.0,14.5,30.0,90.0,800.0
Wf92TOui,12/02/2024,20:30,ARGENTINA - PRIMERA NACIONAL,Atl. Rafaela,CA Mitre,ROUND 2,2.1,2.8,4.5,1.57,2.25,1.13,6.0,1.5,2.5,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,2.08,1.73,1.23,4.0,6.0,9.0,19.0,41.0,5.5,5.5,15.0,41.0,8.5,10.0,19.0,51.0,19.0,21.0,41.0,81.0,201.0
EeIrz4yD,12/02/2024,21:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Newells Old Boys,Racing Club,ROUND 5,2.2,3.1,3.5,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.2,1.62,2.22,1.7,1.35,3.35,6.5,8.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,10.0,19.0,41.0,21.0,21.0,41.0,67.0,201.0
jcc2faJk,12/02/2024,21:30,JAMAICA - PREMIER LEAGUE,Harbour View,Mount Pleasant,ROUND 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xI1JM4R4,12/02/2024,22:10,COLOMBIA - PRIMERA A,Dep. Pasto,Envigado,APERTURA ,1.7,3.6,5.25,1.5,2.5,1.08,7.5,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.25,1.57,1.68,2.15,1.17,5.0,7.5,10.0,26.0,51.0,5.5,7.0,19.0,51.0,6.5,9.0,21.0,51.0,12.0,17.0,41.0,81.0,201.0
