Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
00jPM8LR,19/01/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Zacatecas Mineros,Tapatio,CLAUSURA ,1.65,3.85,4.65,1.34,3.0,1.04,8.25,1.22,3.85,1.65,2.15,2.55,1.45,4.25,1.18,1.65,2.1,1.62,2.2,,,8.25,14.5,28.0,80.0,8.25,7.6,15.0,40.0,8.75,8.0,14.5,40.0,13.0,12.0,21.0,55.0,400.0
O8GgtqE6,19/01/2024,03:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Melbourne Victory,ROUND 13,3.0,3.75,2.2,1.33,3.25,1.04,13.0,1.22,4.33,1.67,2.15,2.75,1.44,5.0,1.17,1.57,2.25,2.85,1.4,1.68,2.15,15.0,10.0,12.0,21.0,12.0,7.0,9.0,17.0,17.0,11.0,13.0,23.0,34.0,21.0,26.0,41.0,151.0
vJB9ZIv1,19/01/2024,05:45,AUSTRALIA - A-LEAGUE,Sydney FC,Newcastle Jets,ROUND 13,1.57,4.5,4.75,1.2,4.33,1.01,26.0,1.11,6.5,1.36,3.1,1.91,1.91,3.2,1.36,1.44,2.63,1.6,2.3,1.21,4.25,26.0,21.0,29.0,51.0,13.0,10.0,15.0,29.0,12.0,8.5,13.0,26.0,15.0,11.0,17.0,34.0,81.0
UPs2Ihcs,19/01/2024,05:45,BANGLADESH - PREMIER LEAGUE,Fortis,Rahmatgonj MFS,ROUND 4,1.83,3.55,3.5,1.3,3.22,1.03,10.0,1.17,4.15,1.6,2.05,2.51,1.44,4.7,1.15,1.57,2.34,1.78,1.83,,,13.0,10.75,17.0,40.0,7.8,6.3,10.25,23.0,8.75,7.1,10.75,25.0,13.5,11.0,16.5,35.0,200.0
lWaZMYlQ,19/01/2024,05:45,BANGLADESH - PREMIER LEAGUE,Sheikh Jamal,Bashundara Kings,ROUND 4,9.5,5.5,1.22,1.18,4.3,1.01,26.0,1.1,5.9,1.34,2.88,1.88,1.75,2.93,1.33,1.79,1.98,,,,,19.5,8.75,6.5,6.9,28.0,10.5,7.9,8.5,65.0,25.0,17.5,18.5,200.0,80.0,55.0,55.0,300.0
bBKCGkS2,19/01/2024,09:30,ALBANIA - SUPERLIGA,Kukesi,Egnatia,ROUND 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngKKIdF2,19/01/2024,11:00,REPUBLIC OF THE CONGO - LIGUE 1,JS Talangai,Cheminots,ROUND 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00M6ZBoP,19/01/2024,12:00,ROMANIA - LIGA 1,Sepsi Sf. Gheorghe,Poli Iasi,ROUND 22,1.67,3.6,4.33,1.33,3.25,1.04,12.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.73,2.0,1.7,2.1,1.21,4.25,12.0,13.0,23.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
WOIKETdF,19/01/2024,13:00,ALBANIA - SUPERLIGA,Teuta,KF Tirana,ROUND 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AyyxfDx2,19/01/2024,14:00,REPUBLIC OF THE CONGO - LIGUE 1,Vegas,AS BNG,ROUND 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A54PyWMF,19/01/2024,14:00,TURKEY - 1. LIG,Giresunspor,Corum,ROUND 19,8.5,4.75,1.36,1.36,3.0,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,2.1,1.67,6.8,1.11,3.0,1.38,11.0,6.5,6.0,8.5,17.0,9.0,9.0,12.0,41.0,23.0,23.0,29.0,101.0,51.0,51.0,81.0,351.0
