Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
UB4IkyLG,27/09/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Cimarrones de Sonora,Atl. Morelia,APERTURA ,2.1,3.35,3.25,1.45,2.57,1.07,6.9,1.35,2.95,2.05,1.72,3.4,1.27,6.0,1.1,1.85,1.87,2.05,1.72,,,7.0,8.0,13.0,31.0,6.0,5.0,9.5,23.0,8.5,7.0,12.0,34.0,17.0,15.0,23.0,61.0,201.0
S0NjHXxM,27/09/2023,07:00,PORTUGAL - TAÇA DE PORTUGAL,Luzense,Camacha,1/64-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02m1eIkh,27/09/2023,07:00,JAPAN - J2 LEAGUE,Tokushima,Kumamoto,ROUND 38,2.63,3.5,2.55,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,1.73,2.0,2.6,1.48,1.53,2.43,11.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
bw1J0b9s,27/09/2023,07:00,JAPAN - J2 LEAGUE,Kusatsu,Kanazawa,ROUND 31,3.4,3.3,2.15,1.4,2.75,1.06,9.5,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.8,1.91,3.3,1.33,1.7,2.1,9.5,7.5,10.0,19.0,10.0,6.5,9.0,19.0,17.0,12.0,15.0,29.0,34.0,29.0,34.0,51.0,251.0
zPot6T2p,27/09/2023,08:00,MOZAMBIQUE - MOCAMBOLA,ENH Vilankulo,Ferroviario Lichinga,ROUND 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WxSagv71,27/09/2023,09:00,NETHERLANDS - EREDIVISIE,Ajax,Feyenoord,ROUND 6,3.1,3.8,2.1,1.25,3.75,1.02,19.0,1.13,6.0,1.48,2.6,2.1,1.67,3.5,1.29,1.44,2.63,3.1,1.35,1.78,2.03,21.0,13.0,13.0,21.0,17.0,8.0,9.0,15.0,21.0,12.0,11.0,19.0,34.0,21.0,23.0,29.0,81.0
Q96e9SvQ,27/09/2023,09:30,BULGARIA - PARVA LIGA,Hebar,Botev Vratsa,ROUND 11,1.67,3.6,5.25,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.1,1.67,1.68,2.15,1.18,4.65,8.5,11.0,23.0,51.0,6.0,7.0,17.0,41.0,7.0,9.0,21.0,51.0,13.0,15.0,34.0,67.0,201.0
txNAVJaq,27/09/2023,10:00,FINLAND - YKKONEN,SalPa,KPV Kokkola,RELEGATION GROUP,2.05,3.4,3.25,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.67,2.1,2.08,1.73,1.33,3.3,12.0,12.0,19.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,29.0,19.0,17.0,23.0,41.0,151.0
QorZpU3d,27/09/2023,10:00,NORTH MACEDONIA - 1. MFL,Voska Sport,Struga,ROUND 4,3.1,3.25,2.18,1.45,2.37,1.05,8.0,1.36,2.67,2.05,1.6,3.4,1.22,8.0,1.05,1.85,1.75,,,1.8,1.9,7.5,6.5,10.0,19.0,7.5,5.5,8.5,17.0,12.0,9.5,13.0,26.0,29.0,21.0,34.0,76.0,101.0
0rRBQMH5,27/09/2023,10:00,EGYPT - PREMIER LEAGUE,Enppi,El Gaish,ROUND 2,2.65,2.67,2.92,1.6,2.05,1.08,6.0,1.52,2.22,2.47,1.42,4.2,1.15,10.5,12.0,1.98,1.65,,,,,6.0,7.0,12.0,31.0,6.5,5.5,11.0,31.0,11.0,10.0,18.0,46.0,26.0,26.0,46.0,101.0,201.0
C6YWBJP1,27/09/2023,10:00,SERBIA - PRVA LIGA,OFK Beograd,Tekstilac Odzaci,ROUND 9,1.5,3.85,5.4,1.39,2.65,1.02,9.0,1.28,3.2,1.82,1.78,3.2,1.28,6.6,1.08,1.93,1.83,,,,,9.5,15.0,31.0,81.0,5.5,7.5,17.0,67.0,5.5,7.0,15.0,67.0,9.0,11.0,21.0,76.0,101.0
xltKELuq,27/09/2023,10:00,SERBIA - PRVA LIGA,Radnicki Beograd,Mladost GAT,ROUND 9,2.62,3.0,2.52,1.5,2.3,1.06,7.5,1.4,2.64,2.15,1.55,4.1,1.18,9.0,1.03,1.9,1.86,,,,,6.5,7.0,11.0,21.0,7.0,5.5,9.0,19.0,11.0,9.0,13.0,34.0,26.0,19.0,34.0,76.0,101.0
QTjlSnln,27/09/2023,10:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Tuzla City,Zrinjski,ROUND 2,3.55,3.25,2.0,1.44,2.42,1.04,9.0,1.33,2.8,1.98,1.65,3.2,1.25,,,1.8,1.8,,,,,7.5,6.0,8.5,15.0,8.0,5.5,7.5,13.0,14.0,9.5,11.0,23.0,34.0,26.0,31.0,67.0,201.0
YFZSCaAe,27/09/2023,10:00,SERBIA - PRVA LIGA,RFK Novi Sad,Radnicki S. Mitrovica,ROUND 9,3.55,3.1,1.98,1.47,2.37,1.05,8.0,1.36,2.79,2.05,1.6,3.84,1.2,8.0,1.05,1.9,1.86,,,,,7.5,6.0,8.5,15.0,9.0,5.5,7.5,15.0,15.0,11.0,13.0,26.0,46.0,26.0,41.0,76.0,101.0
8CG76B32,27/09/2023,10:00,ALBANIA - SUPERLIGA,Erzeni,Skenderbeu,ROUND 6,2.1,2.87,3.55,1.55,2.2,1.07,6.9,1.43,2.54,2.25,1.5,4.4,1.15,8.2,1.04,2.01,1.76,,,,,6.5,8.5,15.0,41.0,5.5,5.5,11.0,31.0,8.5,8.0,13.0,46.0,15.0,15.0,31.0,67.0,67.0
K8ghJ1XR,27/09/2023,10:00,SERBIA - PRVA LIGA,Jedinstvo U.,Vrsac,ROUND 9,1.99,3.2,3.61,1.46,2.53,1.05,7.5,1.37,2.75,2.2,1.62,3.98,1.19,9.0,1.03,1.93,1.83,,,,,7.0,9.0,15.0,41.0,6.0,5.5,11.0,31.0,8.0,7.5,13.0,46.0,15.0,15.0,26.0,76.0,101.0
